10.1.1.10,10.10.1.10,54579,20000,TCP,14889,3550.8,4/24/2019 0:02,substation1,IED,normal
10.1.1.10,10.12.1.10,64221,20000,TCP,16709,2826.1,4/24/2019 0:02,substation19,IED,normal
10.1.1.10,10.16.2.10,50963,20000,TCP,15273,3565.3,4/24/2019 0:02,substation56,IED,normal
10.1.1.10,10.18.3.10,58635,20000,TCP,15818,3465.9,4/24/2019 0:02,substation75,IED,normal
10.1.1.10,10.21.4.10,49325,20000,TCP,17507,3003.4,4/24/2019 0:02,substation103,IED,normal
10.1.1.10,10.22.3.10,57321,20000,TCP,13431,2773.1,4/24/2019 0:02,substation111,IED,normal
10.1.1.10,10.23.1.10,58041,20000,TCP,13457,3170.5,4/24/2019 0:02,substation118,IED,normal
10.1.1.10,10.25.6.10,50117,20000,TCP,16021,3458.1,4/24/2019 0:02,substation141,IED,normal
10.1.1.10,10.27.9.10,62622,20000,TCP,16383,2605,4/24/2019 0:02,substation162,IED,normal
10.1.1.10,10.30.9.10,59133,20000,TCP,17935,2495,4/24/2019 0:02,substation189,IED,normal
10.1.1.10,10.31.7.10,54286,20000,TCP,15034,2432.1,4/24/2019 0:02,substation196,IED,normal
10.1.1.10,10.32.8.10,52936,20000,TCP,16640,3202.4,4/24/2019 0:02,substation206,IED,normal
10.1.1.10,10.33.5.10,50120,20000,TCP,12347,3495.4,4/24/2019 0:02,substation212,IED,normal
10.1.1.10,10.36.7.10,61329,20000,TCP,15373,3526,4/24/2019 0:02,substation241,IED,normal
10.1.1.10,10.37.6.10,65029,20000,TCP,16862,2567.6,4/24/2019 0:02,substation249,IED,normal
10.1.1.10,10.37.8.10,62170,20000,TCP,13311,2877.2,4/24/2019 0:02,substation251,IED,normal
10.1.1.10,10.38.6.10,62437,20000,TCP,14377,2826.5,4/24/2019 0:02,substation258,IED,normal
10.1.1.10,10.38.9.10,53823,20000,TCP,12203,3496.1,4/24/2019 0:02,substation261,IED,normal
10.1.1.10,10.11.1.10,65299,20000,TCP,13950,3586.1,4/24/2019 0:03,substation10,IED,normal
10.1.1.10,10.11.7.10,62714,20000,TCP,14817,3488.7,4/24/2019 0:03,substation16,IED,normal
10.1.1.10,10.12.8.10,59894,20000,TCP,13075,3524.3,4/24/2019 0:03,substation26,IED,normal
10.1.1.10,10.22.4.10,49812,20000,TCP,17145,3108.9,4/24/2019 0:03,substation112,IED,normal
10.1.1.10,10.22.6.10,62935,20000,TCP,17219,3276,4/24/2019 0:03,substation114,IED,normal
10.1.1.10,10.25.2.10,53095,20000,TCP,16391,3096.4,4/24/2019 0:03,substation137,IED,normal
10.1.1.10,10.28.7.10,53492,20000,TCP,16862,2923.5,4/24/2019 0:03,substation169,IED,normal
10.1.1.10,10.29.9.10,62359,20000,TCP,12739,3032.9,4/24/2019 0:03,substation180,IED,normal
10.1.1.10,10.30.5.10,61383,20000,TCP,14663,3346.3,4/24/2019 0:03,substation185,IED,normal
10.1.1.10,10.34.7.10,55127,20000,TCP,14493,3301.4,4/24/2019 0:03,substation223,IED,normal
10.1.1.10,10.36.1.10,52053,20000,TCP,16494,2640.7,4/24/2019 0:03,substation235,IED,normal
10.1.1.10,10.37.7.10,64627,20000,TCP,16334,2838,4/24/2019 0:03,substation250,IED,normal
10.1.1.10,10.12.4.10,57081,20000,TCP,15678,3015.9,4/24/2019 0:04,substation22,IED,normal
10.1.1.10,10.12.7.10,64217,20000,TCP,14363,2920.2,4/24/2019 0:04,substation25,IED,normal
10.1.1.10,10.14.8.10,53647,20000,TCP,15413,2792,4/24/2019 0:04,substation44,IED,normal
10.1.1.10,10.19.2.10,63898,20000,TCP,12383,2411.8,4/24/2019 0:04,substation83,IED,normal
10.1.1.10,10.20.6.10,56848,20000,TCP,15553,2461.2,4/24/2019 0:04,substation96,IED,normal
10.1.1.10,10.24.9.10,52118,20000,TCP,14526,2595,4/24/2019 0:04,substation135,IED,normal
10.1.1.10,10.25.3.10,56240,20000,TCP,15195,3270.5,4/24/2019 0:04,substation138,IED,normal
10.1.1.10,10.27.7.10,57274,20000,TCP,14339,3572.1,4/24/2019 0:04,substation160,IED,normal
10.1.1.10,10.28.8.10,55942,20000,TCP,16825,2654.3,4/24/2019 0:04,substation170,IED,normal
10.1.1.10,10.30.4.10,59149,20000,TCP,12758,3335.7,4/24/2019 0:04,substation184,IED,normal
10.1.1.10,10.31.8.10,60092,20000,TCP,12358,2711.3,4/24/2019 0:04,substation197,IED,normal
10.1.1.10,10.34.2.10,56944,20000,TCP,16407,3176,4/24/2019 0:04,substation218,IED,normal
10.1.1.10,10.34.6.10,54325,20000,TCP,12954,2415.1,4/24/2019 0:04,substation222,IED,normal
10.1.1.10,10.11.9.10,61620,20000,TCP,16467,3091.6,4/24/2019 0:05,substation18,IED,normal
10.1.1.10,10.12.2.10,55032,20000,TCP,15429,2606.3,4/24/2019 0:05,substation20,IED,normal
10.1.1.10,10.12.9.10,58315,20000,TCP,14669,2660.9,4/24/2019 0:05,substation27,IED,normal
10.1.1.10,10.15.4.10,53816,20000,TCP,14611,2494.3,4/24/2019 0:05,substation49,IED,normal
10.1.1.10,10.17.2.10,53771,20000,TCP,12323,3497.1,4/24/2019 0:05,substation65,IED,normal
10.1.1.10,10.19.5.10,52677,20000,TCP,12111,3105.7,4/24/2019 0:05,substation86,IED,normal
10.1.1.10,10.22.5.10,51037,20000,TCP,14851,3160.7,4/24/2019 0:05,substation113,IED,normal
10.1.1.10,10.22.9.10,64688,20000,TCP,12434,2938.6,4/24/2019 0:05,substation117,IED,normal
10.1.1.10,10.28.2.10,50029,20000,TCP,15448,2740.2,4/24/2019 0:05,substation164,IED,normal
10.1.1.10,10.29.4.10,64190,20000,TCP,12428,2996.2,4/24/2019 0:05,substation175,IED,normal
10.1.1.10,10.30.8.10,57685,20000,TCP,13723,2526.8,4/24/2019 0:05,substation188,IED,normal
10.1.1.10,10.35.1.10,57819,20000,TCP,15344,3469.4,4/24/2019 0:05,substation226,IED,normal
10.1.1.10,10.35.9.10,64278,20000,TCP,13038,2710.2,4/24/2019 0:05,substation234,IED,normal
10.1.1.10,10.39.3.10,59740,20000,TCP,17936,3223.3,4/24/2019 0:05,substation264,IED,normal
10.1.1.10,10.13.6.10,59396,20000,TCP,14034,3358.4,4/24/2019 0:06,substation33,IED,normal
10.1.1.10,10.15.2.10,53205,20000,TCP,14313,2746.3,4/24/2019 0:06,substation47,IED,normal
10.1.1.10,10.15.8.10,58151,20000,TCP,13676,2949,4/24/2019 0:06,substation53,IED,normal
10.1.1.10,10.16.5.10,50833,20000,TCP,16650,3180.4,4/24/2019 0:06,substation59,IED,normal
10.1.1.10,10.20.5.10,63647,20000,TCP,16657,3570,4/24/2019 0:06,substation95,IED,normal
10.1.1.10,10.22.8.10,54367,20000,TCP,12622,3516.4,4/24/2019 0:06,substation116,IED,normal
10.1.1.10,10.23.6.10,57778,20000,TCP,14288,3371,4/24/2019 0:06,substation123,IED,normal
10.1.1.10,10.26.4.10,49765,20000,TCP,17160,2932,4/24/2019 0:06,substation148,IED,normal
10.1.1.10,10.26.8.10,59573,20000,TCP,17586,3180.3,4/24/2019 0:06,substation152,IED,normal
10.1.1.10,10.27.6.10,50579,20000,TCP,14324,3081.2,4/24/2019 0:06,substation159,IED,normal
10.1.1.10,10.30.1.10,62911,20000,TCP,14691,3272.8,4/24/2019 0:06,substation181,IED,normal
10.1.1.10,10.31.4.10,55576,20000,TCP,16595,2981,4/24/2019 0:06,substation193,IED,normal
10.1.1.10,10.33.7.10,62112,20000,TCP,13365,2846.1,4/24/2019 0:06,substation214,IED,normal
10.1.1.10,10.34.1.10,55175,20000,TCP,15093,3276,4/24/2019 0:06,substation217,IED,normal
10.1.1.10,10.34.8.10,51961,20000,TCP,15713,3449.1,4/24/2019 0:06,substation224,IED,normal
10.1.1.10,10.35.2.10,62372,20000,TCP,12772,2578.2,4/24/2019 0:06,substation227,IED,normal
10.1.1.10,10.38.8.10,54045,20000,TCP,12285,2568,4/24/2019 0:06,substation260,IED,normal
10.1.1.10,10.39.6.10,57813,20000,TCP,15909,2968.1,4/24/2019 0:06,substation267,IED,normal
10.1.1.10,10.12.6.10,65286,20000,TCP,17091,3145,4/24/2019 0:07,substation24,IED,normal
10.1.1.10,10.13.9.10,63229,20000,TCP,14923,2746.6,4/24/2019 0:07,substation36,IED,normal
10.1.1.10,10.14.1.10,54961,20000,TCP,17930,3080.4,4/24/2019 0:07,substation37,IED,normal
10.1.1.10,10.16.1.10,62213,20000,TCP,14723,3323.4,4/24/2019 0:07,substation55,IED,normal
10.1.1.10,10.19.3.10,53164,20000,TCP,13413,3097.1,4/24/2019 0:07,substation84,IED,normal
10.1.1.10,10.19.6.10,58209,20000,TCP,16158,3245.1,4/24/2019 0:07,substation87,IED,normal
10.1.1.10,10.19.8.10,60703,20000,TCP,17187,3471.1,4/24/2019 0:07,substation89,IED,normal
10.1.1.10,10.25.4.10,50040,20000,TCP,14200,3283.5,4/24/2019 0:07,substation139,IED,normal
10.1.1.10,10.28.3.10,55935,20000,TCP,16345,3185.1,4/24/2019 0:07,substation165,IED,normal
10.1.1.10,10.31.1.10,63859,20000,TCP,16751,2474.7,4/24/2019 0:07,substation190,IED,normal
10.1.1.10,10.12.3.10,64176,20000,TCP,15562,3198.6,4/24/2019 0:08,substation21,IED,normal
10.1.1.10,10.13.2.10,52557,20000,TCP,13832,2864.6,4/24/2019 0:08,substation29,IED,normal
10.1.1.10,10.15.6.10,54699,20000,TCP,16224,3197.9,4/24/2019 0:08,substation51,IED,normal
10.1.1.10,10.16.3.10,56295,20000,TCP,12072,3077,4/24/2019 0:08,substation57,IED,normal
10.1.1.10,10.16.7.10,55652,20000,TCP,14236,2550.1,4/24/2019 0:08,substation61,IED,normal
10.1.1.10,10.23.8.10,60670,20000,TCP,12113,3020.2,4/24/2019 0:08,substation125,IED,normal
10.1.1.10,10.33.6.10,54457,20000,TCP,14945,2965.3,4/24/2019 0:08,substation213,IED,normal
10.1.1.10,10.10.4.10,52943,20000,TCP,17900,2584.7,4/24/2019 0:09,substation4,IED,normal
10.1.1.10,10.14.3.10,57507,20000,TCP,16429,2921.2,4/24/2019 0:09,substation39,IED,normal
10.1.1.10,10.14.9.10,53092,20000,TCP,15711,3118.2,4/24/2019 0:09,substation45,IED,normal
10.1.1.10,10.16.9.10,64714,20000,TCP,15425,3237.2,4/24/2019 0:09,substation63,IED,normal
10.1.1.10,10.20.9.10,52169,20000,TCP,12009,2803,4/24/2019 0:09,substation99,IED,normal
10.1.1.10,10.21.6.10,52385,20000,TCP,15496,2499.8,4/24/2019 0:09,substation105,IED,normal
10.1.1.10,10.24.6.10,59409,20000,TCP,13700,3051.5,4/24/2019 0:09,substation132,IED,normal
10.1.1.10,10.25.8.10,57987,20000,TCP,17844,2643,4/24/2019 0:09,substation143,IED,normal
10.1.1.10,10.26.1.10,57972,20000,TCP,15810,3468.7,4/24/2019 0:09,substation145,IED,normal
10.1.1.10,10.26.5.10,55014,20000,TCP,14990,2415.1,4/24/2019 0:09,substation149,IED,normal
10.1.1.10,10.26.6.10,59744,20000,TCP,15543,2509.8,4/24/2019 0:09,substation150,IED,normal
10.1.1.10,10.30.3.10,51034,20000,TCP,13468,2497.1,4/24/2019 0:09,substation183,IED,normal
10.1.1.10,10.31.6.10,58327,20000,TCP,17241,2926.1,4/24/2019 0:09,substation195,IED,normal
10.1.1.10,10.10.7.10,55812,20000,TCP,16565,3342.4,4/24/2019 0:10,substation7,IED,normal
10.1.1.10,10.10.9.10,57507,20000,TCP,17034,2991.2,4/24/2019 0:10,substation9,IED,normal
10.1.1.10,10.11.5.10,56512,20000,TCP,17295,2790.6,4/24/2019 0:10,substation14,IED,normal
10.1.1.10,10.14.4.10,50344,20000,TCP,17895,2818.3,4/24/2019 0:10,substation40,IED,normal
10.1.1.10,10.18.7.10,55368,20000,TCP,15947,3363.4,4/24/2019 0:10,substation79,IED,normal
10.1.1.10,10.18.8.10,56357,20000,TCP,17011,2678.3,4/24/2019 0:10,substation80,IED,normal
10.1.1.10,10.18.9.10,61492,20000,TCP,16183,2698.9,4/24/2019 0:10,substation81,IED,normal
10.1.1.10,10.20.4.10,57147,20000,TCP,15708,3409.1,4/24/2019 0:10,substation94,IED,normal
10.1.1.10,10.21.1.10,62265,20000,TCP,15785,3219.3,4/24/2019 0:10,substation100,IED,normal
10.1.1.10,10.21.2.10,50992,20000,TCP,16074,2428.9,4/24/2019 0:10,substation101,IED,normal
10.1.1.10,10.21.8.10,60222,20000,TCP,13223,2427,4/24/2019 0:10,substation107,IED,normal
10.1.1.10,10.23.3.10,52732,20000,TCP,13974,2474,4/24/2019 0:10,substation120,IED,normal
10.1.1.10,10.23.7.10,51199,20000,TCP,13319,3230.6,4/24/2019 0:10,substation124,IED,normal
10.1.1.10,10.24.4.10,51462,20000,TCP,17255,2793.5,4/24/2019 0:10,substation130,IED,normal
10.1.1.10,10.24.5.10,53242,20000,TCP,12048,3240.5,4/24/2019 0:10,substation131,IED,normal
10.1.1.10,10.26.7.10,53123,20000,TCP,13013,2661.3,4/24/2019 0:10,substation151,IED,normal
10.1.1.10,10.30.6.10,52699,20000,TCP,12090,3337.7,4/24/2019 0:10,substation186,IED,normal
10.1.1.10,10.33.8.10,64341,20000,TCP,17543,2409.2,4/24/2019 0:10,substation215,IED,normal
10.1.1.10,10.39.9.10,62638,20000,TCP,17969,2708.8,4/24/2019 0:10,substation270,IED,normal
10.1.1.10,10.10.5.10,55735,20000,TCP,14951,3596.8,4/24/2019 0:11,substation5,IED,normal
10.1.1.10,10.16.4.10,57376,20000,TCP,17668,2407.4,4/24/2019 0:11,substation58,IED,normal
10.1.1.10,10.18.5.10,54361,20000,TCP,16714,2958,4/24/2019 0:11,substation77,IED,normal
10.1.1.10,10.26.2.10,53588,20000,TCP,13209,2978.1,4/24/2019 0:11,substation146,IED,normal
10.1.1.10,10.32.3.10,59022,20000,TCP,13453,2646.3,4/24/2019 0:11,substation201,IED,normal
10.1.1.10,10.34.9.10,50874,20000,TCP,15579,3499.7,4/24/2019 0:11,substation225,IED,normal
10.1.1.10,10.35.6.10,63388,20000,TCP,13835,3473.8,4/24/2019 0:11,substation231,IED,normal
10.1.1.10,10.39.5.10,51083,20000,TCP,14079,3180.7,4/24/2019 0:11,substation266,IED,normal
10.1.1.10,10.11.3.10,56322,20000,TCP,16766,2664.3,4/24/2019 0:12,substation12,IED,normal
10.1.1.10,10.14.7.10,51493,20000,TCP,12077,3583.2,4/24/2019 0:12,substation43,IED,normal
10.1.1.10,10.16.6.10,58851,20000,TCP,14482,3048.2,4/24/2019 0:12,substation60,IED,normal
10.1.1.10,10.17.5.10,55554,20000,TCP,14392,2582.3,4/24/2019 0:12,substation68,IED,normal
10.1.1.10,10.19.4.10,63393,20000,TCP,16669,2536.7,4/24/2019 0:12,substation85,IED,normal
10.1.1.10,10.20.8.10,54419,20000,TCP,14103,2700.2,4/24/2019 0:12,substation98,IED,normal
10.1.1.10,10.23.2.10,56662,20000,TCP,14463,3414.7,4/24/2019 0:12,substation119,IED,normal
10.1.1.10,10.23.5.10,58725,20000,TCP,15965,3125,4/24/2019 0:12,substation122,IED,normal
10.1.1.10,10.24.3.10,51525,20000,TCP,16783,2810.7,4/24/2019 0:12,substation129,IED,normal
10.1.1.10,10.25.5.10,50110,20000,TCP,16346,2525.8,4/24/2019 0:12,substation140,IED,normal
10.1.1.10,10.27.5.10,58062,20000,TCP,14980,2918.5,4/24/2019 0:12,substation158,IED,normal
10.1.1.10,10.28.4.10,61595,20000,TCP,16924,2405.8,4/24/2019 0:12,substation166,IED,normal
10.1.1.10,10.29.3.10,55597,20000,TCP,14639,3540.3,4/24/2019 0:12,substation174,IED,normal
10.1.1.10,10.33.4.10,63542,20000,TCP,17631,3486.2,4/24/2019 0:12,substation211,IED,normal
10.1.1.10,10.36.5.10,61457,20000,TCP,14841,3533.5,4/24/2019 0:12,substation239,IED,normal
10.1.1.10,10.11.8.10,61012,20000,TCP,17687,3163.2,4/24/2019 0:13,substation17,IED,normal
10.1.1.10,10.15.7.10,57480,20000,TCP,12742,3030.4,4/24/2019 0:13,substation52,IED,normal
10.1.1.10,10.17.9.10,56900,20000,TCP,16214,2952.8,4/24/2019 0:13,substation72,IED,normal
10.1.1.10,10.20.2.10,50216,20000,TCP,13148,2891.8,4/24/2019 0:13,substation92,IED,normal
10.1.1.10,10.24.7.10,62264,20000,TCP,17643,2437.1,4/24/2019 0:13,substation133,IED,normal
10.1.1.10,10.24.8.10,50122,20000,TCP,14065,2783.4,4/24/2019 0:13,substation134,IED,normal
10.1.1.10,10.25.1.10,50425,20000,TCP,15272,2742.5,4/24/2019 0:13,substation136,IED,normal
10.1.1.10,10.32.2.10,64877,20000,TCP,13787,3345.2,4/24/2019 0:13,substation200,IED,normal
10.1.1.10,10.36.3.10,58707,20000,TCP,14006,2858.3,4/24/2019 0:13,substation237,IED,normal
10.1.1.10,10.36.9.10,57564,20000,TCP,13862,3008.7,4/24/2019 0:13,substation243,IED,normal
10.1.1.10,10.37.9.10,61920,20000,TCP,17860,2513.2,4/24/2019 0:13,substation252,IED,normal
10.1.1.10,10.39.2.10,64550,20000,TCP,14351,2470.2,4/24/2019 0:13,substation263,IED,normal
10.1.1.10,10.10.2.10,51378,20000,TCP,12711,3093.3,4/24/2019 0:14,substation2,IED,normal
10.1.1.10,10.17.1.10,63673,20000,TCP,14917,2451.9,4/24/2019 0:14,substation64,IED,normal
10.1.1.10,10.17.7.10,51436,20000,TCP,13215,3199.3,4/24/2019 0:14,substation70,IED,normal
10.1.1.10,10.18.2.10,60805,20000,TCP,16734,2586,4/24/2019 0:14,substation74,IED,normal
10.1.1.10,10.19.7.10,52736,20000,TCP,16779,2677.4,4/24/2019 0:14,substation88,IED,normal
10.1.1.10,10.21.3.10,54879,20000,TCP,14906,2901.4,4/24/2019 0:14,substation102,IED,normal
10.1.1.10,10.24.1.10,59639,20000,TCP,15251,3454.5,4/24/2019 0:14,substation127,IED,normal
10.1.1.10,10.26.9.10,49840,20000,TCP,12165,2629.1,4/24/2019 0:14,substation153,IED,normal
10.1.1.10,10.30.2.10,62124,20000,TCP,13702,3343,4/24/2019 0:14,substation182,IED,normal
10.1.1.10,10.31.3.10,60974,20000,TCP,12306,2547.3,4/24/2019 0:14,substation192,IED,normal
10.1.1.10,10.35.5.10,54505,20000,TCP,12737,3190.5,4/24/2019 0:14,substation230,IED,normal
10.1.1.10,10.10.8.10,53914,20000,TCP,13411,3082.2,4/24/2019 0:15,substation8,IED,normal
10.1.1.10,10.15.3.10,61581,20000,TCP,16237,3560,4/24/2019 0:15,substation48,IED,normal
10.1.1.10,10.18.1.10,61637,20000,TCP,12144,3022.8,4/24/2019 0:15,substation73,IED,normal
10.1.1.10,10.28.1.10,57039,20000,TCP,13026,2826.9,4/24/2019 0:15,substation163,IED,normal
10.1.1.10,10.29.5.10,61411,20000,TCP,14909,2869.2,4/24/2019 0:15,substation176,IED,normal
10.1.1.10,10.29.8.10,62803,20000,TCP,17622,2516.9,4/24/2019 0:15,substation179,IED,normal
10.1.1.10,10.30.7.10,54925,20000,TCP,12205,2493.1,4/24/2019 0:15,substation187,IED,normal
10.1.1.10,10.31.9.10,50121,20000,TCP,17602,3452.1,4/24/2019 0:15,substation198,IED,normal
10.1.1.10,10.33.1.10,56748,20000,TCP,16446,3484.9,4/24/2019 0:15,substation208,IED,normal
10.1.1.10,10.34.4.10,53658,20000,TCP,15279,2592.1,4/24/2019 0:15,substation220,IED,normal
10.1.1.10,10.35.8.10,64512,20000,TCP,12618,2584.8,4/24/2019 0:15,substation233,IED,normal
10.1.1.10,10.36.6.10,51140,20000,TCP,12828,3327.5,4/24/2019 0:15,substation240,IED,normal
10.1.1.10,10.37.2.10,61594,20000,TCP,13408,3405.8,4/24/2019 0:15,substation245,IED,normal
10.1.1.10,10.37.4.10,57886,20000,TCP,12636,3332.4,4/24/2019 0:15,substation247,IED,normal
10.1.1.10,10.38.1.10,58354,20000,TCP,12773,3459.7,4/24/2019 0:15,substation253,IED,normal
10.1.1.10,10.11.2.10,49948,20000,TCP,12717,3006.1,4/24/2019 0:16,substation11,IED,normal
10.1.1.10,10.11.4.10,56229,20000,TCP,15315,2856.5,4/24/2019 0:16,substation13,IED,normal
10.1.1.10,10.13.5.10,49801,20000,TCP,13222,3279.6,4/24/2019 0:16,substation32,IED,normal
10.1.1.10,10.14.5.10,65324,20000,TCP,12330,3204.6,4/24/2019 0:16,substation41,IED,normal
10.1.1.10,10.14.6.10,53887,20000,TCP,17564,3089.2,4/24/2019 0:16,substation42,IED,normal
10.1.1.10,10.17.4.10,64119,20000,TCP,14790,3147,4/24/2019 0:16,substation67,IED,normal
10.1.1.10,10.17.6.10,55861,20000,TCP,17432,2623.3,4/24/2019 0:16,substation69,IED,normal
10.1.1.10,10.22.1.10,51188,20000,TCP,13243,2879.4,4/24/2019 0:16,substation109,IED,normal
10.1.1.10,10.24.2.10,51438,20000,TCP,12288,2698.5,4/24/2019 0:16,substation128,IED,normal
10.1.1.10,10.25.7.10,50810,20000,TCP,14739,3393.4,4/24/2019 0:16,substation142,IED,normal
10.1.1.10,10.27.4.10,58420,20000,TCP,16214,3438.4,4/24/2019 0:16,substation157,IED,normal
10.1.1.10,10.29.6.10,58244,20000,TCP,14332,2713.9,4/24/2019 0:16,substation177,IED,normal
10.1.1.10,10.32.6.10,52781,20000,TCP,16950,2594,4/24/2019 0:16,substation204,IED,normal
10.1.1.10,10.33.9.10,61115,20000,TCP,17474,2443.1,4/24/2019 0:16,substation216,IED,normal
10.1.1.10,10.34.3.10,65326,20000,TCP,14803,3138.6,4/24/2019 0:16,substation219,IED,normal
10.1.1.10,10.35.4.10,58686,20000,TCP,14944,3497.5,4/24/2019 0:16,substation229,IED,normal
10.1.1.10,10.36.2.10,55716,20000,TCP,17117,3189.1,4/24/2019 0:16,substation236,IED,normal
10.1.1.10,10.37.1.10,63363,20000,TCP,12913,2920.9,4/24/2019 0:16,substation244,IED,normal
10.1.1.10,10.37.3.10,57206,20000,TCP,15759,2598.9,4/24/2019 0:16,substation246,IED,normal
10.1.1.10,10.39.4.10,52448,20000,TCP,15137,2595.4,4/24/2019 0:16,substation265,IED,normal
10.1.1.10,10.13.1.10,65003,20000,TCP,15894,2734.6,4/24/2019 0:17,substation28,IED,normal
10.1.1.10,10.13.3.10,56439,20000,TCP,16098,3280.5,4/24/2019 0:17,substation30,IED,normal
10.1.1.10,10.13.8.10,59194,20000,TCP,15452,2972.9,4/24/2019 0:17,substation35,IED,normal
10.1.1.10,10.14.2.10,64403,20000,TCP,15598,3296.5,4/24/2019 0:17,substation38,IED,normal
10.1.1.10,10.15.9.10,50830,20000,TCP,17598,2572.5,4/24/2019 0:17,substation54,IED,normal
10.1.1.10,10.19.9.10,63660,20000,TCP,16718,3361.3,4/24/2019 0:17,substation90,IED,normal
10.1.1.10,10.20.3.10,49222,20000,TCP,17843,2971.7,4/24/2019 0:17,substation93,IED,normal
10.1.1.10,10.20.7.10,55196,20000,TCP,14189,3273.9,4/24/2019 0:17,substation97,IED,normal
10.1.1.10,10.22.2.10,49928,20000,TCP,12250,2944.2,4/24/2019 0:17,substation110,IED,normal
10.1.1.10,10.28.6.10,52028,20000,TCP,14060,2853.4,4/24/2019 0:17,substation168,IED,normal
10.1.1.10,10.29.7.10,57626,20000,TCP,12471,3333.4,4/24/2019 0:17,substation178,IED,normal
10.1.1.10,10.31.5.10,57051,20000,TCP,13272,3321.7,4/24/2019 0:17,substation194,IED,normal
10.1.1.10,10.32.4.10,56713,20000,TCP,12598,3437.3,4/24/2019 0:17,substation202,IED,normal
10.1.1.10,10.38.3.10,53816,20000,TCP,16851,3470.4,4/24/2019 0:17,substation255,IED,normal
10.1.1.10,10.38.5.10,54147,20000,TCP,17250,3237.1,4/24/2019 0:17,substation257,IED,normal
10.1.1.10,10.17.3.10,58559,20000,TCP,14069,3447,4/24/2019 0:18,substation66,IED,normal
10.1.1.10,10.23.9.10,50951,20000,TCP,13977,2805.1,4/24/2019 0:18,substation126,IED,normal
10.1.1.10,10.25.9.10,52527,20000,TCP,12831,2520.8,4/24/2019 0:18,substation144,IED,normal
10.1.1.10,10.29.1.10,61623,20000,TCP,16124,2422.6,4/24/2019 0:18,substation172,IED,normal
10.1.1.10,10.33.2.10,63441,20000,TCP,17510,2808.9,4/24/2019 0:18,substation209,IED,normal
